date;month;year;service;type_paiment;affluence;num_month
12/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
12/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;1;9
12/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
12/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
12/9/2024;Septiembre;2024;ECOB?S;Prepago;26688;9
12/9/2024;Septiembre;2024;ECOB?S;Gratuidad;6174;9
12/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
12/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;4474;9
12/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;1041;9
12/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
12/9/2024;Septiembre;2024;EXPRESO;Prepago;106199;9
12/9/2024;Septiembre;2024;EXPRESO;Gratuidad;24875;9
12/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
12/9/2024;Septiembre;2024;NOCHEB?S;Prepago;559;9
12/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;43;9
12/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
12/9/2024;Septiembre;2024;ORDINARIO;Prepago;43870;9
12/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;10301;9
12/9/2024;Septiembre;2024;S/METRO;Boleto;3470;9
12/9/2024;Septiembre;2024;S/METRO;Prepago;36996;9
12/9/2024;Septiembre;2024;S/METRO;Gratuidad;9393;9
13/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
13/9/2024;Septiembre;2024;ATENEA;Prepago;19885;9
13/9/2024;Septiembre;2024;ATENEA;Gratuidad;4546;9
13/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
13/9/2024;Septiembre;2024;ATENEA;Gratuidad;6;9
13/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
13/9/2024;Septiembre;2024;ECOB?S;Prepago;26961;9
13/9/2024;Septiembre;2024;ECOB?S;Gratuidad;6253;9
13/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
13/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;3844;9
13/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;890;9
13/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
13/9/2024;Septiembre;2024;EXPRESO;Prepago;99896;9
13/9/2024;Septiembre;2024;EXPRESO;Gratuidad;23349;9
13/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
13/9/2024;Septiembre;2024;NOCHEB?S;Prepago;592;9
13/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;45;9
13/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
13/9/2024;Septiembre;2024;ORDINARIO;Prepago;39346;9
13/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;9291;9
13/9/2024;Septiembre;2024;S/METRO;Boleto;4002;9
13/9/2024;Septiembre;2024;S/METRO;Prepago;37187;9
13/9/2024;Septiembre;2024;S/METRO;Gratuidad;9582;9
14/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
14/9/2024;Septiembre;2024;ATENEA;Prepago;9994;9
14/9/2024;Septiembre;2024;ATENEA;Gratuidad;2286;9
14/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
14/9/2024;Septiembre;2024;ATENEA;Gratuidad;8;9
14/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
14/9/2024;Septiembre;2024;ECOB?S;Prepago;19385;9
14/9/2024;Septiembre;2024;ECOB?S;Gratuidad;4485;9
14/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
14/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;1162;9
14/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;268;9
14/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
14/9/2024;Septiembre;2024;EXPRESO;Prepago;64554;9
14/9/2024;Septiembre;2024;EXPRESO;Gratuidad;15075;9
14/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
14/9/2024;Septiembre;2024;NOCHEB?S;Prepago;990;9
14/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;77;9
14/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
14/9/2024;Septiembre;2024;ORDINARIO;Prepago;19618;9
14/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;4621;9
14/9/2024;Septiembre;2024;S/METRO;Boleto;5017;9
14/9/2024;Septiembre;2024;S/METRO;Prepago;27991;9
14/9/2024;Septiembre;2024;S/METRO;Gratuidad;7595;9
15/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
15/9/2024;Septiembre;2024;ATENEA;Prepago;6734;9
15/9/2024;Septiembre;2024;ATENEA;Gratuidad;1541;9
15/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
15/9/2024;Septiembre;2024;ATENEA;Gratuidad;5;9
15/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
15/9/2024;Septiembre;2024;ECOB?S;Prepago;10836;9
15/9/2024;Septiembre;2024;ECOB?S;Gratuidad;2500;9
15/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
15/9/2024;Septiembre;2024;EXPRESO;Prepago;40917;9
15/9/2024;Septiembre;2024;EXPRESO;Gratuidad;9543;9
15/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
15/9/2024;Septiembre;2024;NOCHEB?S;Prepago;687;9
15/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;55;9
15/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
15/9/2024;Septiembre;2024;ORDINARIO;Prepago;11626;9
15/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;2723;9
15/9/2024;Septiembre;2024;S/METRO;Boleto;3588;9
15/9/2024;Septiembre;2024;S/METRO;Prepago;20726;9
15/9/2024;Septiembre;2024;S/METRO;Gratuidad;5609;9
16/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
16/9/2024;Septiembre;2024;ATENEA;Prepago;1546;9
16/9/2024;Septiembre;2024;ATENEA;Gratuidad;352;9
16/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
16/9/2024;Septiembre;2024;ATENEA;Gratuidad;7;9
16/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
16/9/2024;Septiembre;2024;ECOB?S;Prepago;11337;9
16/9/2024;Septiembre;2024;ECOB?S;Gratuidad;2620;9
16/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
16/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;384;9
16/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;88;9
16/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
16/9/2024;Septiembre;2024;EXPRESO;Prepago;38483;9
16/9/2024;Septiembre;2024;EXPRESO;Gratuidad;8947;9
16/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
16/9/2024;Septiembre;2024;NOCHEB?S;Prepago;835;9
16/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;68;9
16/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
16/9/2024;Septiembre;2024;ORDINARIO;Prepago;22113;9
16/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;5128;9
16/9/2024;Septiembre;2024;S/METRO;Boleto;6200;9
16/9/2024;Septiembre;2024;S/METRO;Prepago;23177;9
16/9/2024;Septiembre;2024;S/METRO;Gratuidad;6749;9
17/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
17/9/2024;Septiembre;2024;ATENEA;Prepago;5564;9
17/9/2024;Septiembre;2024;ATENEA;Gratuidad;1296;9
17/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
17/9/2024;Septiembre;2024;ATENEA;Gratuidad;7;9
17/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
17/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;3;9
17/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
17/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
17/9/2024;Septiembre;2024;ECOB?S;Prepago;28533;9
17/9/2024;Septiembre;2024;ECOB?S;Gratuidad;6622;9
17/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
17/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;4697;9
17/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;1086;9
17/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
17/9/2024;Septiembre;2024;EXPRESO;Prepago;107125;9
17/9/2024;Septiembre;2024;EXPRESO;Gratuidad;25050;9
17/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
17/9/2024;Septiembre;2024;NOCHEB?S;Prepago;312;9
17/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;24;9
17/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
17/9/2024;Septiembre;2024;ORDINARIO;Prepago;54420;9
17/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;12653;9
17/9/2024;Septiembre;2024;S/METRO;Boleto;7166;9
17/9/2024;Septiembre;2024;S/METRO;Prepago;33486;9
17/9/2024;Septiembre;2024;S/METRO;Gratuidad;9417;9
18/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
18/9/2024;Septiembre;2024;ATENEA;Prepago;5881;9
18/9/2024;Septiembre;2024;ATENEA;Gratuidad;1357;9
18/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
18/9/2024;Septiembre;2024;ATENEA;Gratuidad;11;9
18/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
18/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;2;9
18/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
18/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
18/9/2024;Septiembre;2024;ECOB?S;Prepago;27751;9
18/9/2024;Septiembre;2024;ECOB?S;Gratuidad;6422;9
18/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
18/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;4694;9
18/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;1091;9
18/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
18/9/2024;Septiembre;2024;EXPRESO;Prepago;108690;9
18/9/2024;Septiembre;2024;EXPRESO;Gratuidad;25427;9
18/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
18/9/2024;Septiembre;2024;NOCHEB?S;Prepago;593;9
18/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;49;9
18/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
18/9/2024;Septiembre;2024;ORDINARIO;Prepago;61432;9
18/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;14342;9
18/9/2024;Septiembre;2024;S/METRO;Boleto;3600;9
18/9/2024;Septiembre;2024;S/METRO;Prepago;36503;9
18/9/2024;Septiembre;2024;S/METRO;Gratuidad;9276;9
19/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
19/9/2024;Septiembre;2024;ATENEA;Prepago;6303;9
19/9/2024;Septiembre;2024;ATENEA;Gratuidad;1459;9
19/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
19/9/2024;Septiembre;2024;ATENEA;Gratuidad;13;9
19/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
19/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;2;9
19/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
19/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
19/9/2024;Septiembre;2024;ECOB?S;Prepago;27149;9
19/9/2024;Septiembre;2024;ECOB?S;Gratuidad;6284;9
19/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
19/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;4354;9
19/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;1011;9
19/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
19/9/2024;Septiembre;2024;EXPRESO;Prepago;109999;9
19/9/2024;Septiembre;2024;EXPRESO;Gratuidad;25742;9
19/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
19/9/2024;Septiembre;2024;NOCHEB?S;Prepago;613;9
19/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;46;9
19/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
19/9/2024;Septiembre;2024;ORDINARIO;Prepago;61551;9
19/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;14328;9
19/9/2024;Septiembre;2024;S/METRO;Boleto;3342;9
19/9/2024;Septiembre;2024;S/METRO;Prepago;36639;9
19/9/2024;Septiembre;2024;S/METRO;Gratuidad;9256;9
20/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
20/9/2024;Septiembre;2024;ATENEA;Prepago;7075;9
20/9/2024;Septiembre;2024;ATENEA;Gratuidad;1634;9
20/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
20/9/2024;Septiembre;2024;ATENEA;Gratuidad;15;9
20/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
20/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;1;9
20/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
20/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
20/9/2024;Septiembre;2024;ECOB?S;Prepago;28440;9
20/9/2024;Septiembre;2024;ECOB?S;Gratuidad;6610;9
20/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
20/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;4216;9
20/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;984;9
20/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
20/9/2024;Septiembre;2024;EXPRESO;Prepago;109272;9
20/9/2024;Septiembre;2024;EXPRESO;Gratuidad;25512;9
20/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
20/9/2024;Septiembre;2024;NOCHEB?S;Prepago;820;9
20/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;67;9
20/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
20/9/2024;Septiembre;2024;ORDINARIO;Prepago;60187;9
20/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;13999;9
20/9/2024;Septiembre;2024;S/METRO;Boleto;3801;9
20/9/2024;Septiembre;2024;S/METRO;Prepago;35424;9
20/9/2024;Septiembre;2024;S/METRO;Gratuidad;9075;9
21/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
21/9/2024;Septiembre;2024;ATENEA;Prepago;4320;9
21/9/2024;Septiembre;2024;ATENEA;Gratuidad;996;9
21/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
21/9/2024;Septiembre;2024;ATENEA;Gratuidad;7;9
21/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
21/9/2024;Septiembre;2024;ECOB?S;Prepago;21409;9
21/9/2024;Septiembre;2024;ECOB?S;Gratuidad;4952;9
21/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
21/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;1357;9
21/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;313;9
21/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
21/9/2024;Septiembre;2024;EXPRESO;Prepago;67422;9
21/9/2024;Septiembre;2024;EXPRESO;Gratuidad;15709;9
21/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
21/9/2024;Septiembre;2024;NOCHEB?S;Prepago;960;9
21/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;76;9
21/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
21/9/2024;Septiembre;2024;ORDINARIO;Prepago;28766;9
21/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;6700;9
21/9/2024;Septiembre;2024;S/METRO;Boleto;4943;9
21/9/2024;Septiembre;2024;S/METRO;Prepago;29755;9
21/9/2024;Septiembre;2024;S/METRO;Gratuidad;7982;9
22/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
22/9/2024;Septiembre;2024;ATENEA;Prepago;2772;9
22/9/2024;Septiembre;2024;ATENEA;Gratuidad;642;9
22/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
22/9/2024;Septiembre;2024;ATENEA;Gratuidad;14;9
22/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
22/9/2024;Septiembre;2024;ECOB?S;Prepago;13149;9
22/9/2024;Septiembre;2024;ECOB?S;Gratuidad;3043;9
22/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
22/9/2024;Septiembre;2024;EXPRESO;Prepago;45915;9
22/9/2024;Septiembre;2024;EXPRESO;Gratuidad;10719;9
22/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
22/9/2024;Septiembre;2024;NOCHEB?S;Prepago;847;9
22/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;68;9
22/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
22/9/2024;Septiembre;2024;ORDINARIO;Prepago;19254;9
22/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;4473;9
22/9/2024;Septiembre;2024;S/METRO;Boleto;3756;9
22/9/2024;Septiembre;2024;S/METRO;Prepago;24062;9
22/9/2024;Septiembre;2024;S/METRO;Gratuidad;6393;9
23/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
23/9/2024;Septiembre;2024;ATENEA;Prepago;5561;9
23/9/2024;Septiembre;2024;ATENEA;Gratuidad;1278;9
23/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
23/9/2024;Septiembre;2024;ATENEA;Gratuidad;16;9
23/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
23/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;1;9
23/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
23/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
23/9/2024;Septiembre;2024;ECOB?S;Prepago;27592;9
23/9/2024;Septiembre;2024;ECOB?S;Gratuidad;6385;9
23/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
23/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;4441;9
23/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;1034;9
23/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
23/9/2024;Septiembre;2024;EXPRESO;Prepago;104616;9
23/9/2024;Septiembre;2024;EXPRESO;Gratuidad;24446;9
23/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
23/9/2024;Septiembre;2024;NOCHEB?S;Prepago;534;9
23/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;43;9
23/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
23/9/2024;Septiembre;2024;ORDINARIO;Prepago;60624;9
23/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;14114;9
23/9/2024;Septiembre;2024;S/METRO;Boleto;6483;9
23/9/2024;Septiembre;2024;S/METRO;Prepago;32840;9
23/9/2024;Septiembre;2024;S/METRO;Gratuidad;9094;9
24/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
24/9/2024;Septiembre;2024;ATENEA;Prepago;5935;9
24/9/2024;Septiembre;2024;ATENEA;Gratuidad;1371;9
24/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
24/9/2024;Septiembre;2024;ATENEA;Gratuidad;16;9
24/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
24/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;3;9
24/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
24/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
24/9/2024;Septiembre;2024;ECOB?S;Prepago;27261;9
24/9/2024;Septiembre;2024;ECOB?S;Gratuidad;6323;9
24/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
24/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;4312;9
24/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;1005;9
24/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
24/9/2024;Septiembre;2024;EXPRESO;Prepago;108153;9
24/9/2024;Septiembre;2024;EXPRESO;Gratuidad;25278;9
24/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
24/9/2024;Septiembre;2024;NOCHEB?S;Prepago;360;9
24/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;27;9
24/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
24/9/2024;Septiembre;2024;ORDINARIO;Prepago;64796;9
24/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;15095;9
24/9/2024;Septiembre;2024;S/METRO;Boleto;3853;9
24/9/2024;Septiembre;2024;S/METRO;Prepago;33358;9
24/9/2024;Septiembre;2024;S/METRO;Gratuidad;8590;9
25/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
25/9/2024;Septiembre;2024;ATENEA;Prepago;5114;9
25/9/2024;Septiembre;2024;ATENEA;Gratuidad;1176;9
25/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
25/9/2024;Septiembre;2024;ATENEA;Gratuidad;16;9
25/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
25/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;1;9
25/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
25/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
25/9/2024;Septiembre;2024;ECOB?S;Prepago;28107;9
25/9/2024;Septiembre;2024;ECOB?S;Gratuidad;6506;9
25/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
25/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;4340;9
25/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;1005;9
25/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
25/9/2024;Septiembre;2024;EXPRESO;Prepago;107391;9
25/9/2024;Septiembre;2024;EXPRESO;Gratuidad;25143;9
25/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
25/9/2024;Septiembre;2024;NOCHEB?S;Prepago;441;9
25/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;37;9
25/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
25/9/2024;Septiembre;2024;ORDINARIO;Prepago;64040;9
25/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;14932;9
25/9/2024;Septiembre;2024;S/METRO;Boleto;3300;9
25/9/2024;Septiembre;2024;S/METRO;Prepago;34855;9
25/9/2024;Septiembre;2024;S/METRO;Gratuidad;8834;9
26/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
26/9/2024;Septiembre;2024;ATENEA;Prepago;5820;9
26/9/2024;Septiembre;2024;ATENEA;Gratuidad;1355;9
26/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
26/9/2024;Septiembre;2024;ATENEA;Gratuidad;7;9
26/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
26/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;1;9
26/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
26/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
26/9/2024;Septiembre;2024;ECOB?S;Prepago;24398;9
26/9/2024;Septiembre;2024;ECOB?S;Gratuidad;5671;9
26/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
26/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;3704;9
26/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;868;9
26/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
26/9/2024;Septiembre;2024;EXPRESO;Prepago;98475;9
26/9/2024;Septiembre;2024;EXPRESO;Gratuidad;22970;9
26/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
26/9/2024;Septiembre;2024;NOCHEB?S;Prepago;525;9
26/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;40;9
26/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
26/9/2024;Septiembre;2024;ORDINARIO;Prepago;58479;9
26/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;13602;9
26/9/2024;Septiembre;2024;S/METRO;Boleto;3273;9
26/9/2024;Septiembre;2024;S/METRO;Prepago;35026;9
26/9/2024;Septiembre;2024;S/METRO;Gratuidad;8873;9
27/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
27/9/2024;Septiembre;2024;ATENEA;Prepago;5227;9
27/9/2024;Septiembre;2024;ATENEA;Gratuidad;1208;9
27/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
27/9/2024;Septiembre;2024;ATENEA;Gratuidad;13;9
27/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Boleto;0;9
27/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Prepago;5;9
27/9/2024;Septiembre;2024;CIRCUITO HOSPITALES;Gratuidad;0;9
27/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
27/9/2024;Septiembre;2024;ECOB?S;Prepago;24228;9
27/9/2024;Septiembre;2024;ECOB?S;Gratuidad;5606;9
27/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
27/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;3407;9
27/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;799;9
27/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
27/9/2024;Septiembre;2024;EXPRESO;Prepago;97302;9
27/9/2024;Septiembre;2024;EXPRESO;Gratuidad;22694;9
27/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
27/9/2024;Septiembre;2024;NOCHEB?S;Prepago;691;9
27/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;55;9
27/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
27/9/2024;Septiembre;2024;ORDINARIO;Prepago;52910;9
27/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;12343;9
27/9/2024;Septiembre;2024;S/METRO;Boleto;3864;9
27/9/2024;Septiembre;2024;S/METRO;Prepago;38145;9
27/9/2024;Septiembre;2024;S/METRO;Gratuidad;9696;9
28/9/2024;Septiembre;2024;ATENEA;Boleto;0;9
28/9/2024;Septiembre;2024;ATENEA;Prepago;2396;9
28/9/2024;Septiembre;2024;ATENEA;Gratuidad;547;9
28/9/2024;Septiembre;2024;ATENEA;Prepago;0;9
28/9/2024;Septiembre;2024;ATENEA;Gratuidad;10;9
28/9/2024;Septiembre;2024;ECOB?S;Boleto;0;9
28/9/2024;Septiembre;2024;ECOB?S;Prepago;19383;9
28/9/2024;Septiembre;2024;ECOB?S;Gratuidad;4478;9
28/9/2024;Septiembre;2024;EXPDIRECTO;Boleto;0;9
28/9/2024;Septiembre;2024;EXPDIRECTO;Prepago;1059;9
28/9/2024;Septiembre;2024;EXPDIRECTO;Gratuidad;245;9
28/9/2024;Septiembre;2024;EXPRESO;Boleto;0;9
28/9/2024;Septiembre;2024;EXPRESO;Prepago;63615;9
28/9/2024;Septiembre;2024;EXPRESO;Gratuidad;14842;9
28/9/2024;Septiembre;2024;NOCHEB?S;Boleto;0;9
28/9/2024;Septiembre;2024;NOCHEB?S;Prepago;827;9
28/9/2024;Septiembre;2024;NOCHEB?S;Gratuidad;66;9
28/9/2024;Septiembre;2024;ORDINARIO;Boleto;0;9
28/9/2024;Septiembre;2024;ORDINARIO;Prepago;31157;9
28/9/2024;Septiembre;2024;ORDINARIO;Gratuidad;7231;9
28/9/2024;Septiembre;2024;S/METRO;Boleto;4394;9
28/9/2024;Septiembre;2024;S/METRO;Prepago;30360;9
